2023-01-19 18:22:17,+9.5736,+0.4304,-14.730
2023-01-19 18:22:28,+9.5765,+0.4221,-14.767
2023-01-19 18:22:39,+9.5513,+0.4288,-14.815
2023-01-19 18:22:50,+9.5851,+0.4232,-14.849
2023-01-19 18:23:01,+9.5826,+0.4214,-14.889
2023-01-19 18:23:12,+9.5808,+0.4232,-14.926
2023-01-19 18:23:23,+9.5723,+0.4257,-15.011
2023-01-19 18:23:34,+9.5716,+0.4226,-15.069
2023-01-19 18:23:45,+9.5850,+0.4271,-15.114
2023-01-19 18:23:56,+9.5625,+0.4237,-15.160
2023-01-19 18:24:07,+9.5550,+0.4266,-15.212
2023-01-19 18:24:18,+9.5684,+0.4237,-15.246
2023-01-19 18:24:29,+9.5856,+0.4217,-15.273
2023-01-19 18:24:40,+9.5583,+0.4296,-15.336
2023-01-19 18:24:51,+9.5751,+0.4282,-15.424
2023-01-19 18:25:02,+9.5719,+0.4231,-15.459
2023-01-19 18:25:13,+9.5628,+0.4269,-15.539
2023-01-19 18:25:24,+9.5657,+0.4236,-15.569
2023-01-19 18:25:36,+9.5716,+0.4256,-15.622
2023-01-19 18:25:47,+9.5788,+0.4234,-15.669
2023-01-19 18:25:58,+9.5709,+0.4243,-15.693
2023-01-19 18:26:09,+9.5627,+0.4234,-15.713
2023-01-19 18:26:20,+9.5667,+0.4245,-15.755
2023-01-19 18:26:31,+9.5699,+0.4270,-15.791
2023-01-19 18:26:42,+9.5758,+0.4281,-15.830
2023-01-19 18:26:53,+9.5869,+0.4234,-15.892
2023-01-19 18:27:04,+9.5857,+0.4234,-15.938
2023-01-19 18:27:15,+9.5653,+0.4261,-15.974
2023-01-19 18:27:26,+9.5544,+0.4295,-16.004
2023-01-19 18:27:37,+9.5696,+0.4239,-16.050
2023-01-19 18:27:48,+9.5820,+0.4212,-16.082
2023-01-19 18:27:59,+9.5532,+0.4255,-16.090
2023-01-19 18:28:10,+9.5802,+0.4259,-16.116
2023-01-19 18:28:21,+9.5722,+0.4223,-16.170
2023-01-19 18:28:32,+9.5695,+0.4248,-16.204
2023-01-19 18:28:43,+9.5929,+0.4188,-16.246
2023-01-19 18:28:54,+9.5740,+0.4237,-16.281
2023-01-19 18:29:06,+9.5710,+0.4253,-16.312
2023-01-19 18:29:17,+9.5769,+0.4237,-16.356
2023-01-19 18:29:28,+9.5833,+0.4213,-16.369
2023-01-19 18:29:39,+9.5698,+0.4269,-16.401
2023-01-19 18:29:50,+9.5750,+0.4195,-16.442
2023-01-19 18:30:01,+9.5827,+0.4186,-16.522
2023-01-19 18:30:12,+9.5518,+0.4262,-16.544
2023-01-19 18:30:23,+9.5714,+0.4229,-16.549
2023-01-19 18:30:34,+9.5736,+0.4244,-16.581
2023-01-19 18:30:45,+9.5786,+0.4231,-16.589
2023-01-19 18:30:56,+9.5829,+0.4188,-16.604
2023-01-19 18:31:07,+9.5788,+0.4222,-16.633
2023-01-19 18:31:18,+9.5811,+0.4220,-16.648
2023-01-19 18:31:29,+9.5858,+0.4240,-16.664
2023-01-19 18:31:40,+9.5795,+0.4200,-16.694
2023-01-19 18:31:51,+9.5688,+0.4229,-16.735
2023-01-19 18:32:02,+9.5740,+0.4222,-16.748
2023-01-19 18:32:13,+9.5833,+0.4216,-16.772
2023-01-19 18:32:24,+9.5858,+0.4195,-16.785
2023-01-19 18:32:36,+9.5785,+0.4243,-16.801
2023-01-19 18:32:47,+9.5656,+0.4256,-16.809
2023-01-19 18:32:58,+9.5769,+0.4263,-16.826
2023-01-19 18:33:09,+9.5835,+0.4227,-16.860
2023-01-19 18:33:20,+9.5916,+0.4216,-16.877
2023-01-19 18:33:31,+9.5769,+0.4175,-16.873
2023-01-19 18:33:42,+9.5639,+0.4294,-16.922
2023-01-19 18:33:53,+9.5669,+0.4263,-16.936
2023-01-19 18:34:04,+9.5764,+0.4234,-16.953
2023-01-19 18:34:15,+9.5734,+0.4212,-16.966
2023-01-19 18:34:26,+9.5743,+0.4234,-16.973
2023-01-19 18:34:37,+9.5586,+0.4243,-17.010
2023-01-19 18:34:48,+9.5845,+0.4185,-17.012
2023-01-19 18:34:59,+9.5600,+0.4259,-17.024
2023-01-19 18:35:10,+9.5734,+0.4216,-17.031
2023-01-19 18:35:21,+9.5700,+0.4266,-17.049
2023-01-19 18:35:32,+9.5670,+0.4245,-17.066
2023-01-19 18:35:43,+9.5761,+0.4205,-17.098
2023-01-19 18:35:54,+9.5933,+0.4174,-17.112
2023-01-19 18:36:05,+9.5815,+0.4212,-17.147
2023-01-19 18:36:17,+9.5758,+0.4239,-17.161
2023-01-19 18:36:28,+9.5829,+0.4178,-17.186
2023-01-19 18:36:39,+9.5774,+0.4257,-17.219
2023-01-19 18:36:50,+9.5806,+0.4190,-17.249
2023-01-19 18:37:01,+9.5889,+0.4221,-17.284
2023-01-19 18:37:12,+9.5751,+0.4201,-17.291
2023-01-19 18:37:23,+9.5642,+0.4270,-17.301
2023-01-19 18:37:34,+9.5714,+0.4232,-17.312
2023-01-19 18:37:45,+9.5742,+0.4244,-17.328
2023-01-19 18:37:56,+9.5708,+0.4246,-17.327
2023-01-19 18:38:07,+9.5748,+0.4212,-17.337
2023-01-19 18:38:18,+9.5846,+0.4203,-17.372
2023-01-19 18:38:29,+9.5637,+0.4221,-17.366
2023-01-19 18:38:40,+9.5709,+0.4235,-17.400
2023-01-19 18:38:51,+9.5773,+0.4217,-17.418
