2021-11-22 16:17:45,158,16040,-79,0.009849936031083112,165,+1.8285,+15.846
2021-11-22 17:19:26,157,16048,-74,0.009782734453800247,166,+1.8300,+15.776
2021-11-22 18:17:45,153,16050,-71,0.009532328279642538,163,+1.8297,+15.728
2021-11-22 19:22:49,157,16041,-71,0.009787011369413257,165,+1.8298,+15.820
2021-11-22 20:17:47,155,16045,-60,0.009659962294021524,168,+1.8297,+15.739
2021-11-22 21:21:10,163,16048,-73,0.010156574578288865,162,+1.8304,+15.763
2021-11-22 22:17:46,162,16050,-71,0.010093016450659402,165,+1.8300,+15.794
2021-11-22 23:24:31,162,16050,-79,0.010092992944447453,166,+1.8300,+15.804
2021-11-23 00:17:46,156,16051,-72,0.009718616851588119,165,+1.8288,+15.741
2021-11-23 01:17:46,157,16051,-75,0.009780903346614989,160,+1.8294,+15.724
2021-11-23 02:21:09,153,16046,-66,0.009534717021847144,165,+1.8297,+15.752
2021-11-23 03:19:28,163,16042,-76,0.01016036415873598,166,+1.8288,+15.745
2021-11-23 04:17:46,164,16048,-74,0.010218877611087146,170,+1.8290,+15.733
2021-11-23 05:17:46,163,16042,-72,0.010160375844176072,166,+1.8290,+15.736
2021-11-23 06:19:28,165,16050,-67,0.010279922127944426,162,+1.8312,+15.679
2021-11-23 07:17:46,157,16044,-69,0.009785186811554467,162,+1.8301,+15.744
2021-11-23 08:19:29,158,16042,-70,0.009848733779898044,163,+1.8290,+15.712
2021-11-23 09:17:47,154,16043,-87,0.009598766190909512,166,+1.8301,+15.726
2021-11-23 10:19:28,160,16047,-77,0.0099702658701703,166,+1.8295,+15.766
2021-11-23 11:26:14,156,16046,-72,0.009721644961082665,163,+1.8299,+15.765
2021-11-23 12:17:47,153,16044,-69,0.009535897999602205,168,+1.8302,+15.804
2021-11-23 13:19:28,153,16040,-84,0.009538233302868834,170,+1.8309,+15.847
2021-11-23 14:22:52,158,16041,-78,0.009849325042700236,165,+1.8308,+15.886
2021-11-23 15:19:30,151,16034,-83,0.009417083281231326,166,+1.8301,+15.865
2021-11-23 16:17:49,155,16037,-80,0.00966472815795565,163,+1.8288,+15.943
2021-11-23 17:17:47,152,16036,-83,0.009478262179515534,171,+1.8297,+15.970
2021-11-23 18:17:47,151,16034,-80,0.009417092236421688,168,+1.8298,+15.982
2021-11-23 19:27:56,146,16041,-85,0.009101297868314404,166,+1.8294,+16.024
